review_id,product_id,brand,star_rating,sentiment,review_text,review_date,wheels_score,handle_score,zipper_score,material_score,size_score,durability_score
REV000200,PROD0003,Safari,4,positive,"Used it for 3 trips, spacious still perfect.",2025-04-09,4.4,3.7,3.6,2.9,3.4,2.6
REV000201,PROD0003,Safari,4,positive,Really impressed with the spacious. Worth every rupee.,2025-07-30,3.8,3.5,3.3,3.1,2.7,3.1
REV000202,PROD0003,Safari,4,positive,"Used it for 3 trips, wheels still perfect.",2024-09-09,3.9,2.8,3.8,3.4,3.8,3.9
REV000203,PROD0003,Safari,4,positive,durable material is top notch. Will buy again.,2025-03-03,4.5,3.1,3.8,3.2,2.6,2.5
REV000204,PROD0003,Safari,2,negative,weight stopped working within a month. Waste of money.,2026-02-26,4.3,2.8,3.2,3.6,3.6,3.3
REV000205,PROD0003,Safari,4,positive,"Ordered for Goa trip, spacious exceeded expectations.",2025-06-30,4.7,2.6,3.6,3.3,4.0,2.7
REV000206,PROD0003,Safari,3,neutral,Decent product overall. weight is okay.,2025-07-21,4.2,3.0,3.7,3.2,4.0,3.7
REV000207,PROD0003,Safari,5,positive,"Great durable material, exactly what I needed for my travels.",2024-04-03,4.4,3.7,3.7,3.7,3.4,3.3
REV000208,PROD0003,Safari,4,positive,Superb spacious! My family loved it.,2025-05-04,4.4,3.9,3.3,3.9,3.7,2.7
REV000209,PROD0003,Safari,2,negative,Poor quality weight. Expected better for this price.,2026-01-30,4.6,2.7,2.7,3.0,2.9,3.8
REV000210,PROD0003,Safari,4,positive,spacious is top notch. Will buy again.,2024-08-17,4.1,2.6,3.7,3.7,3.1,3.6
REV000211,PROD0003,Safari,2,negative,Returned the product. weight was defective.,2024-12-21,4.4,3.8,3.8,2.6,4.0,3.5
REV000212,PROD0003,Safari,1,negative,weight stopped working within a month. Waste of money.,2024-09-30,5.0,3.7,3.2,3.0,2.9,3.3
REV000213,PROD0003,Safari,5,positive,The build quality is excellent! Very happy with this purchase.,2025-04-14,3.6,3.7,3.2,2.7,3.8,3.2
REV000214,PROD0003,Safari,5,positive,Superb wheels! My family loved it.,2025-09-05,3.7,3.9,2.9,3.5,2.9,3.1
REV000215,PROD0003,Safari,3,neutral,Not great not terrible. zipper quality meets basic needs.,2025-10-13,4.4,3.6,3.6,3.1,2.6,2.6
REV000216,PROD0003,Safari,4,positive,"Ordered for Goa trip, wheels exceeded expectations.",2025-11-16,4.5,2.5,3.5,3.7,4.0,3.1
REV000217,PROD0003,Safari,4,positive,Really impressed with the durable material. Worth every rupee.,2025-08-09,4.6,2.7,3.0,3.8,2.7,3.7
REV000218,PROD0003,Safari,1,negative,Poor quality limited colors. Expected better for this price.,2024-06-13,3.6,3.3,3.4,2.7,3.0,2.8
REV000219,PROD0003,Safari,2,negative,limited colors broke during my very first trip. Very upset.,2024-07-09,4.8,2.6,2.7,3.6,3.4,3.1
REV000220,PROD0003,Safari,3,neutral,Average quality. zipper quality could be better.,2025-05-13,3.9,2.6,3.3,3.4,3.4,3.7
REV000221,PROD0003,Safari,2,negative,Quality has gone down. limited colors is not as advertised.,2025-09-02,4.3,3.6,2.9,2.6,3.8,3.9
REV000222,PROD0003,Safari,4,positive,Best luggage for the price! durable material is outstanding.,2025-07-28,3.6,3.8,2.5,3.0,3.0,3.1
REV000223,PROD0003,Safari,3,neutral,Okay product for the price. weight is standard.,2025-01-25,4.5,3.6,3.9,3.7,2.5,2.6
REV000224,PROD0003,Safari,4,positive,"Ordered for Goa trip, durable material exceeded expectations.",2026-01-29,3.9,3.6,3.7,3.1,3.1,3.5
REV000225,PROD0003,Safari,4,positive,Superb build quality! My family loved it.,2025-06-20,3.6,3.9,4.0,2.7,3.0,3.4
REV000226,PROD0003,Safari,1,negative,Customer service is bad and limited colors quality is poor.,2025-05-18,4.6,3.8,2.6,2.6,3.2,3.2
REV000227,PROD0003,Safari,5,positive,Really impressed with the wheels. Worth every rupee.,2024-05-18,3.5,2.7,2.5,3.2,3.0,3.3
REV000228,PROD0003,Safari,3,neutral,Good for occasional use. zipper quality is acceptable.,2025-07-09,3.7,3.7,2.9,3.8,3.7,2.5
REV000229,PROD0003,Safari,3,neutral,Decent product overall. limited colors is okay.,2025-06-26,3.9,4.0,3.4,3.2,3.3,2.6
REV000230,PROD0003,Safari,3,neutral,Average quality. weight could be better.,2025-10-12,3.9,2.7,3.4,3.6,2.8,3.3
REV000231,PROD0003,Safari,4,positive,"Used it for 3 trips, build quality still perfect.",2025-07-24,4.0,3.9,2.8,3.9,2.6,3.7
REV000232,PROD0003,Safari,2,negative,weight stopped working within a month. Waste of money.,2025-08-14,4.1,3.6,2.9,2.6,3.1,3.3
REV000233,PROD0003,Safari,3,neutral,Okay product for the price. zipper quality is standard.,2025-09-29,5.0,3.9,2.6,3.2,2.9,3.8
REV000234,PROD0003,Safari,5,positive,The spacious works perfectly. Highly recommended!,2026-03-23,3.9,3.7,3.6,2.9,3.1,4.0
REV000235,PROD0003,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-09-12,4.6,2.9,2.5,3.1,2.8,3.0
REV000236,PROD0003,Safari,3,neutral,Decent product overall. weight is okay.,2026-03-22,4.6,3.1,3.6,3.0,2.8,4.0
REV000237,PROD0003,Safari,4,positive,Really impressed with the spacious. Worth every rupee.,2025-11-06,3.6,2.8,3.8,3.1,3.8,3.2
REV000238,PROD0003,Safari,1,negative,Customer service is bad and zipper quality quality is poor.,2024-10-30,3.6,3.4,3.2,3.9,2.9,2.9
REV000239,PROD0003,Safari,5,positive,Amazing spacious for this price range. Value for money!,2024-04-13,4.2,2.9,3.9,2.7,3.7,2.7
REV000240,PROD0003,Safari,5,positive,spacious is top notch. Will buy again.,2024-12-09,3.7,3.0,3.7,3.2,3.2,3.8
REV000241,PROD0003,Safari,5,positive,The build quality works perfectly. Highly recommended!,2024-04-09,4.8,3.0,2.6,2.9,3.0,3.3
REV000242,PROD0003,Safari,2,negative,Customer service is bad and zipper quality quality is poor.,2025-10-04,4.8,3.3,3.3,2.6,2.7,3.7
REV000243,PROD0003,Safari,4,positive,The wheels works perfectly. Highly recommended!,2025-08-16,4.7,3.1,3.4,3.5,3.4,2.9
REV000244,PROD0003,Safari,3,neutral,Average quality. zipper quality could be better.,2026-03-09,4.9,3.2,2.7,3.9,3.7,3.0
REV000245,PROD0003,Safari,5,positive,Best luggage for the price! wheels is outstanding.,2026-02-08,4.1,3.6,3.2,3.1,3.1,3.0
REV000246,PROD0003,Safari,3,neutral,Not great not terrible. weight meets basic needs.,2025-06-23,4.8,2.6,3.4,2.9,2.9,3.1
REV000247,PROD0003,Safari,4,positive,spacious is top notch. Will buy again.,2026-01-01,3.7,2.8,3.8,3.3,3.4,3.7
REV000248,PROD0003,Safari,2,negative,Not worth it at all. weight quality is disappointing.,2025-03-29,4.7,3.0,3.3,3.0,2.9,2.5
REV000249,PROD0003,Safari,4,positive,"Used it for 3 trips, build quality still perfect.",2025-06-17,4.3,3.7,4.0,4.0,2.7,3.5
REV000250,PROD0003,Safari,4,positive,Amazing durable material for this price range. Value for money!,2025-08-19,4.9,4.0,2.8,2.9,3.0,3.6
REV000251,PROD0003,Safari,4,positive,Best luggage for the price! spacious is outstanding.,2024-04-10,4.3,3.3,2.8,4.0,3.8,3.2
REV000252,PROD0003,Safari,5,positive,The build quality is excellent! Very happy with this purchase.,2026-02-21,3.8,2.8,3.3,2.5,3.9,2.8
REV000253,PROD0003,Safari,4,positive,The build quality is excellent! Very happy with this purchase.,2025-05-04,3.7,3.6,2.7,2.7,3.3,3.0
REV000254,PROD0003,Safari,5,positive,Amazing build quality for this price range. Value for money!,2024-08-08,4.0,2.7,2.7,3.9,3.7,3.9
REV000255,PROD0003,Safari,4,positive,The spacious works perfectly. Highly recommended!,2024-04-06,4.5,3.7,3.1,3.6,2.9,2.8
REV000256,PROD0003,Safari,5,positive,"Great build quality, exactly what I needed for my travels.",2024-08-27,4.4,3.9,4.0,2.8,3.3,3.9
REV000257,PROD0003,Safari,4,positive,Amazing spacious for this price range. Value for money!,2025-07-31,3.8,3.8,2.6,3.6,3.5,3.8
REV000258,PROD0003,Safari,5,positive,Really impressed with the wheels. Worth every rupee.,2025-08-29,4.0,3.7,3.6,2.6,3.2,3.1
REV000259,PROD0003,Safari,5,positive,Amazing durable material for this price range. Value for money!,2024-11-12,4.3,2.7,3.2,3.8,3.5,3.5
REV000260,PROD0003,Safari,4,positive,The spacious is excellent! Very happy with this purchase.,2026-02-25,4.0,3.9,2.6,2.8,3.1,3.6
REV000261,PROD0003,Safari,4,positive,The durable material is excellent! Very happy with this purchase.,2025-04-19,4.1,3.5,3.4,3.2,2.6,3.0
REV000262,PROD0003,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-02-05,4.6,3.6,2.9,2.9,2.9,2.6
REV000263,PROD0003,Safari,5,positive,Amazing build quality for this price range. Value for money!,2025-10-25,3.5,2.6,3.7,3.4,3.2,2.6
REV000264,PROD0003,Safari,5,positive,Really impressed with the durable material. Worth every rupee.,2026-01-07,4.0,3.1,3.2,3.5,2.6,3.3
REV000265,PROD0003,Safari,5,positive,"Used it for 3 trips, wheels still perfect.",2025-03-18,3.6,3.2,2.9,3.8,3.3,2.7
REV000266,PROD0003,Safari,1,negative,Returned the product. limited colors was defective.,2026-01-03,4.7,3.1,3.6,2.8,2.6,3.1
REV000267,PROD0003,Safari,5,positive,"Used it for 3 trips, wheels still perfect.",2024-08-22,3.9,3.1,3.8,2.6,3.4,3.3
REV000268,PROD0003,Safari,4,positive,"Great durable material, exactly what I needed for my travels.",2025-11-28,4.9,2.8,2.8,2.8,2.6,2.6
REV000269,PROD0003,Safari,1,negative,Quality has gone down. zipper quality is not as advertised.,2024-06-27,3.9,3.9,3.9,2.6,3.1,3.1
REV000270,PROD0003,Safari,5,positive,The durable material is excellent! Very happy with this purchase.,2024-10-15,4.7,3.4,3.3,3.1,3.1,2.7
REV000271,PROD0003,Safari,4,positive,Superb build quality! My family loved it.,2025-12-13,4.8,3.8,3.8,2.9,3.5,3.4
REV000272,PROD0003,Safari,4,positive,"Great durable material, exactly what I needed for my travels.",2025-06-22,4.4,3.5,3.1,3.1,3.8,3.5
REV000273,PROD0003,Safari,5,positive,The spacious is excellent! Very happy with this purchase.,2025-06-29,4.0,3.7,3.0,3.8,3.8,3.5
REV000274,PROD0003,Safari,3,neutral,Good for occasional use. zipper quality is acceptable.,2025-08-10,5.0,3.2,3.7,2.9,3.1,3.5
REV000275,PROD0003,Safari,4,positive,"Ordered for Goa trip, durable material exceeded expectations.",2025-02-08,4.8,3.7,3.3,2.7,3.0,3.3
REV000276,PROD0004,Safari,1,negative,zipper quality stopped working within a month. Waste of money.,2025-10-05,4.8,2.9,3.2,3.9,3.6,2.9
REV000277,PROD0004,Safari,3,neutral,Decent product overall. weight is okay.,2024-10-30,4.5,2.9,3.2,3.2,3.9,3.2
REV000278,PROD0004,Safari,5,positive,Really impressed with the spacious. Worth every rupee.,2025-10-15,3.9,3.1,2.7,3.4,3.9,3.8
REV000279,PROD0004,Safari,4,positive,"Ordered for Goa trip, durable material exceeded expectations.",2025-06-29,3.5,3.7,3.7,2.5,3.9,3.5
REV000280,PROD0004,Safari,4,positive,Best luggage for the price! spacious is outstanding.,2025-08-14,4.7,3.0,4.0,3.5,3.1,3.1
REV000281,PROD0004,Safari,5,positive,Superb durable material! My family loved it.,2025-08-20,4.5,3.7,3.1,2.7,3.3,3.5
REV000282,PROD0004,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-03-13,4.4,2.9,2.7,2.6,4.0,3.5
REV000283,PROD0004,Safari,3,neutral,Good for occasional use. limited colors is acceptable.,2025-07-07,3.8,3.3,2.9,2.6,3.8,3.7
REV000284,PROD0004,Safari,5,positive,The wheels is excellent! Very happy with this purchase.,2024-05-03,4.5,4.0,2.9,3.1,3.1,2.6
REV000285,PROD0004,Safari,1,negative,limited colors stopped working within a month. Waste of money.,2025-04-14,4.5,3.5,3.2,3.9,3.0,3.0
REV000286,PROD0004,Safari,4,positive,"Used it for 3 trips, build quality still perfect.",2025-06-04,3.7,2.9,3.7,3.6,2.8,3.5
REV000287,PROD0004,Safari,4,positive,The spacious works perfectly. Highly recommended!,2025-08-16,4.6,3.0,3.7,3.0,2.9,2.9
REV000288,PROD0004,Safari,3,neutral,Okay product for the price. zipper quality is standard.,2024-12-05,4.4,3.4,3.2,2.8,2.7,3.5
REV000289,PROD0004,Safari,5,positive,"Great wheels, exactly what I needed for my travels.",2026-02-04,5.0,3.0,4.0,3.8,4.0,2.7
REV000290,PROD0004,Safari,3,neutral,Not great not terrible. zipper quality meets basic needs.,2025-09-28,4.0,4.0,3.0,2.6,3.2,2.8
REV000291,PROD0004,Safari,1,negative,Poor quality zipper quality. Expected better for this price.,2024-11-15,4.4,3.5,3.1,3.9,3.1,2.6
REV000292,PROD0004,Safari,5,positive,"Ordered for Goa trip, spacious exceeded expectations.",2026-03-17,3.8,3.5,3.4,2.9,3.5,3.0
REV000293,PROD0004,Safari,5,positive,"Great spacious, exactly what I needed for my travels.",2024-11-01,3.6,2.6,3.9,3.2,3.3,3.3
REV000294,PROD0004,Safari,4,positive,Amazing durable material for this price range. Value for money!,2025-04-15,4.6,2.7,3.9,3.7,2.5,2.8
REV000295,PROD0004,Safari,3,neutral,Decent product overall. limited colors is okay.,2025-08-27,4.4,2.8,3.0,3.5,2.6,3.8
REV000296,PROD0004,Safari,4,positive,Really impressed with the build quality. Worth every rupee.,2024-07-31,4.5,2.5,3.5,3.1,3.1,3.3
REV000297,PROD0004,Safari,4,positive,Superb build quality! My family loved it.,2025-09-02,4.1,2.7,3.3,3.4,3.6,3.1
REV000298,PROD0004,Safari,3,neutral,Okay product for the price. limited colors is standard.,2024-10-24,3.7,2.7,2.7,2.8,2.8,2.9
REV000299,PROD0004,Safari,4,positive,Superb durable material! My family loved it.,2025-03-30,3.7,3.3,3.9,3.5,3.2,2.9
REV000300,PROD0004,Safari,4,positive,"Great durable material, exactly what I needed for my travels.",2025-12-08,4.9,3.7,2.6,3.6,3.9,3.5
REV000301,PROD0004,Safari,5,positive,The durable material is excellent! Very happy with this purchase.,2025-07-04,3.6,2.8,2.6,2.9,3.7,3.0
REV000302,PROD0004,Safari,1,negative,Poor quality zipper quality. Expected better for this price.,2026-02-13,4.5,2.8,3.0,3.2,3.4,3.8
REV000303,PROD0004,Safari,5,positive,build quality is top notch. Will buy again.,2025-09-25,4.1,3.2,3.8,3.5,3.2,3.1
REV000304,PROD0004,Safari,3,neutral,Average quality. zipper quality could be better.,2025-10-12,4.5,2.6,3.9,2.7,3.1,3.4
REV000305,PROD0004,Safari,3,neutral,Average quality. weight could be better.,2024-05-06,4.4,3.7,3.4,3.8,3.8,3.6
REV000306,PROD0004,Safari,3,neutral,Decent product overall. weight is okay.,2024-11-22,4.8,3.2,2.6,3.5,2.5,3.8
REV000307,PROD0004,Safari,4,positive,"Ordered for Goa trip, spacious exceeded expectations.",2024-05-15,4.3,3.6,2.6,3.5,2.9,3.0
REV000308,PROD0004,Safari,2,negative,Quality has gone down. limited colors is not as advertised.,2025-10-30,3.6,3.5,2.7,3.8,3.8,3.8
REV000309,PROD0004,Safari,5,positive,Amazing wheels for this price range. Value for money!,2025-05-07,5.0,2.6,2.8,3.5,3.1,2.9
REV000310,PROD0004,Safari,5,positive,"Used it for 3 trips, durable material still perfect.",2025-12-31,4.0,4.0,3.6,2.5,3.1,2.6
REV000311,PROD0004,Safari,4,positive,"Ordered for Goa trip, spacious exceeded expectations.",2024-07-21,4.3,3.5,3.2,3.0,3.7,3.7
REV000312,PROD0004,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-04-26,4.4,3.6,3.0,3.2,2.6,3.5
REV000313,PROD0004,Safari,5,positive,"Ordered for Goa trip, spacious exceeded expectations.",2024-06-21,4.3,3.6,2.6,2.7,2.7,3.6
REV000314,PROD0004,Safari,1,negative,limited colors stopped working within a month. Waste of money.,2025-07-14,3.8,3.9,3.1,3.2,3.7,3.6
REV000315,PROD0004,Safari,5,positive,"Used it for 3 trips, build quality still perfect.",2026-02-12,4.2,3.4,3.3,3.9,2.5,3.6
REV000316,PROD0004,Safari,5,positive,"Ordered for Goa trip, durable material exceeded expectations.",2024-08-09,4.7,3.9,3.5,2.8,3.7,2.7
REV000317,PROD0004,Safari,2,negative,Customer service is bad and weight quality is poor.,2024-10-31,5.0,3.9,3.6,2.9,3.9,4.0
REV000318,PROD0004,Safari,4,positive,Best luggage for the price! durable material is outstanding.,2025-11-10,4.6,3.6,2.9,3.6,3.8,3.6
REV000319,PROD0004,Safari,3,neutral,Average quality. zipper quality could be better.,2024-06-22,3.8,3.6,3.5,3.9,2.7,3.6
REV000320,PROD0004,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-09-30,4.5,3.0,2.7,3.0,3.2,3.4
REV000321,PROD0004,Safari,2,negative,Not worth it at all. limited colors quality is disappointing.,2024-05-10,3.9,3.8,3.7,3.3,2.5,2.7
REV000322,PROD0004,Safari,1,negative,Regret buying this. zipper quality is very bad.,2025-07-01,4.5,2.7,2.6,3.7,2.8,3.3
REV000323,PROD0004,Safari,5,positive,"Ordered for Goa trip, wheels exceeded expectations.",2025-12-17,4.1,3.3,3.7,3.5,3.5,2.6
REV000324,PROD0004,Safari,5,positive,"Ordered for Goa trip, spacious exceeded expectations.",2024-04-29,3.6,3.6,2.8,3.8,3.8,3.2
REV000325,PROD0004,Safari,5,positive,The wheels works perfectly. Highly recommended!,2024-08-06,3.9,2.8,3.5,2.8,2.8,3.3
REV000326,PROD0004,Safari,5,positive,"Great spacious, exactly what I needed for my travels.",2025-06-19,3.7,3.8,2.5,3.2,3.9,2.6
REV000327,PROD0004,Safari,3,neutral,Okay product for the price. zipper quality is standard.,2024-07-28,4.8,3.0,3.7,3.3,2.6,3.6
REV000328,PROD0004,Safari,4,positive,"Ordered for Goa trip, build quality exceeded expectations.",2024-10-14,3.7,3.3,3.1,3.0,3.8,3.5
REV000329,PROD0004,Safari,5,positive,"Ordered for Goa trip, durable material exceeded expectations.",2025-08-20,4.7,4.0,2.5,3.5,3.2,3.9
REV000330,PROD0004,Safari,4,positive,spacious is top notch. Will buy again.,2026-02-19,4.9,3.9,3.1,3.3,2.9,3.9
REV000331,PROD0004,Safari,3,neutral,Okay product for the price. limited colors is standard.,2025-03-13,4.2,2.6,3.8,2.8,3.3,3.9
REV000332,PROD0004,Safari,4,positive,The build quality works perfectly. Highly recommended!,2024-06-28,4.5,3.7,3.8,3.1,2.7,3.3
REV000333,PROD0004,Safari,2,negative,Poor quality zipper quality. Expected better for this price.,2024-06-07,3.5,3.6,2.6,2.6,2.8,2.9
REV000334,PROD0004,Safari,4,positive,durable material is top notch. Will buy again.,2025-07-10,4.2,3.1,3.0,3.1,2.7,2.5
REV000335,PROD0004,Safari,1,negative,The zipper quality is terrible. Do not buy!,2024-08-09,4.0,3.3,2.9,3.5,3.4,2.9
REV000336,PROD0004,Safari,3,neutral,Decent product overall. weight is okay.,2025-03-06,4.2,3.3,2.7,3.1,3.7,3.3
REV000337,PROD0004,Safari,3,neutral,Good for occasional use. weight is acceptable.,2025-11-04,4.9,2.5,3.8,2.7,2.6,3.4
REV000338,PROD0004,Safari,4,positive,Amazing wheels for this price range. Value for money!,2025-05-23,3.8,3.9,3.8,2.7,2.8,3.4
REV000339,PROD0004,Safari,4,positive,"Ordered for Goa trip, build quality exceeded expectations.",2025-09-27,4.2,3.3,2.9,2.6,2.6,3.6
REV000340,PROD0004,Safari,5,positive,The wheels works perfectly. Highly recommended!,2025-03-31,3.7,3.4,3.9,3.0,3.2,3.4
REV000341,PROD0004,Safari,4,positive,Amazing spacious for this price range. Value for money!,2024-08-29,4.9,2.8,3.0,3.7,3.6,3.5
REV000342,PROD0004,Safari,5,positive,"Used it for 3 trips, spacious still perfect.",2025-11-14,4.2,3.0,3.0,3.3,2.8,3.4
REV000343,PROD0005,Safari,3,neutral,Average quality. limited colors could be better.,2025-11-08,3.9,3.8,2.6,2.6,2.5,3.3
REV000344,PROD0005,Safari,5,positive,The wheels is excellent! Very happy with this purchase.,2024-08-04,4.3,3.3,4.0,3.2,3.7,3.0
REV000345,PROD0005,Safari,5,positive,"Ordered for Goa trip, durable material exceeded expectations.",2025-11-14,4.3,3.1,3.3,3.5,3.8,3.7
REV000346,PROD0005,Safari,1,negative,zipper quality broke during my very first trip. Very upset.,2024-10-21,3.7,3.3,3.3,3.8,2.7,3.6
REV000347,PROD0005,Safari,3,neutral,Not great not terrible. zipper quality meets basic needs.,2026-02-18,3.8,2.9,2.9,3.5,3.3,3.7
REV000348,PROD0005,Safari,5,positive,Amazing build quality for this price range. Value for money!,2026-02-12,3.7,4.0,3.5,2.9,3.6,3.4
REV000349,PROD0005,Safari,2,negative,Returned the product. weight was defective.,2024-05-31,4.4,3.8,2.6,2.9,4.0,2.8
REV000350,PROD0005,Safari,5,positive,Best luggage for the price! durable material is outstanding.,2024-11-18,3.5,3.8,3.2,2.8,3.3,2.9
REV000351,PROD0005,Safari,4,positive,The build quality works perfectly. Highly recommended!,2025-03-26,4.1,3.0,2.7,3.5,3.2,3.4
REV000352,PROD0005,Safari,2,negative,Very disappointed with the zipper quality. Broke after first use.,2026-03-09,3.7,3.4,2.7,3.3,3.8,2.7
REV000353,PROD0005,Safari,4,positive,Best luggage for the price! durable material is outstanding.,2024-10-18,5.0,3.5,3.8,3.6,3.7,3.9
REV000354,PROD0005,Safari,5,positive,The wheels works perfectly. Highly recommended!,2024-11-23,4.7,3.4,3.7,3.7,2.8,3.5
REV000355,PROD0005,Safari,5,positive,The build quality works perfectly. Highly recommended!,2024-12-22,4.1,2.7,2.5,3.3,3.9,3.5
